,line,X,Y
79,"['видатний', 'італійський', 'письменник', 'захист', 'борець', 'свобода', 'негайно', 'звільнити']",10.066579643260875,-1.2058886577721732
80,"['суспільство', 'завжди', 'інакше', 'кажучи', 'показати', 'свобода', 'буржуазний', 'суспільство', 'гіркий', 'плід', 'успіх', 'назва']",-2.342243597721334,2.0574120068148276
81,"['мир', 'георгій', 'повертатися', 'болгарія', 'битися', 'свобода', 'шлях', 'нема']",-2.7167057303173685,-4.03173974200203
82,"['винний', 'подарувати', 'перемога', 'схід', 'шукати', 'свобода', 'при', 'пан', 'забувати', 'звичайно', 'комуніст']",2.0116226941372752,-3.6470679585790613
83,"['болгарія', 'польща', 'принести', 'країна', 'свобода', 'демократичний', 'лад', 'мирний', 'швидкий', 'бурхливий', 'економічний']",8.386414808801131,5.773796099737266
84,"['почуття', 'загальний', 'свобода', 'щастя', 'ідеал', 'ідеал']",-2.7675558535372153,11.971334658269758
85,"['більший', 'більший', 'відчуття', 'свобода', 'більший', 'простий', 'колишній']",-5.466106808000048,2.4368066360548553
86,"['перемога', 'адже', 'крізь', 'глухий', 'мелодія', 'грім', 'свобода', 'могутній', 'крок', 'воїн', 'комуніст', 'петро']",-2.471734817538755,-6.020609289755396
87,"['прийти', 'свобода', 'краса', 'цілий', 'безмежний', 'космос']",-14.752437906156679,5.456744807548652
88,"['фашизм', 'вічний', 'слава', 'герой', 'бій', 'свобода', 'батьківщина', 'майбутній', 'цілий', 'людство', 'мільйон']",-0.3537699174461595,5.5922776073969365
89,"['партійний', 'більшовик', 'проти', 'свобода', 'свобода', 'творчість', 'боротьба']",3.962037190124738,11.604400975899422
90,"['режисер', 'чий', 'камера', 'завжди', 'боротьба', 'свобода', 'починати', 'будувати', 'відзначити']",1.689105832967872,-7.429487041853146
91,"['працювати', 'поет', 'закінчення', 'світовий', 'свобода', 'мир', 'союз', 'могутній']",4.90453611640075,5.672787169010241
92,"['твердити', 'протилежний', 'хіба', 'ворог', 'свобода', 'край', 'член', 'союз']",3.6208644912765315,0.3327444315999984
93,"['закон', 'революція', 'сталий', 'росія', 'боротьба', 'свобода', 'голод', 'сталий']",8.638749236858141,3.942037458406766
94,"['союз', 'захист', 'громадянин', 'їх', 'свобода', 'право', 'уряд', 'сша', 'розпорядження']",13.431180268554451,1.6625545267954287
95,"['полетіти', 'океан', 'шукати', 'допомога', 'свобода', 'допомогти', 'немає', 'жодний', 'засіб']",5.239967699028389,-3.218303872869408
96,"['ніякий', 'політика', 'солдат', 'революція', 'свобода', 'мовити', 'свобода', 'совість']",3.1430681766945945,1.4012819218880788
97,"['тиждень', 'тиждень', 'мусити', 'навіщо', 'зупинити', 'свобода', 'офіцер', 'українець']",4.352837204845329,-10.27106518054455
98,"['одержати', 'деякий', 'творчий', 'свобода', 'знайтися', 'зрозуміти', 'при', 'становище', 'іти']",1.9623003357023003,-1.6268245567241375
99,"['лягти', 'власний', 'автор', 'суперечка', 'щодо', 'суть', 'свобода', 'виникати', 'різний', 'поняття', 'герой']",-3.2219273186743203,4.883893924638256
