,line,X,Y
80,"['майстерня', 'трактор', 'мотор', 'степ', 'колектив', 'мтс']",3.6112219487968042,12.306241177450566
81,"['собака', 'село', 'мотор', 'машина', 'мабуть', 'десь']",-0.4644359385265166,2.7257361546093004
82,"['мало', 'кинутися', 'слідом', 'мотор', 'од', 'коса']",-6.224210105869318,1.7197919860083994
83,"['міна', 'ода', 'грім', 'мотор', 'ода', 'автомат', 'кулемет']",-10.481232822298256,2.3712989867309475
84,"['знизати', 'плече', 'шофер', 'мотор', 'працювати', 'справді', 'машина']",0.883342688468144,6.414443913871844
85,"['степ', 'радісний', 'рідний', 'мотор', 'рідний', 'завтра']",7.4264250335302355,-5.894064897619279
86,"['вигукнути', 'режисер', 'увага', 'мотор', 'дійти', 'середина', 'найбільше']",8.894664767271543,1.376709282986955
87,"['несподівано', 'здригнутися', 'немов', 'живий', 'мотор', 'рівно', 'артист']",3.4751941915608575,-2.745616310086679
88,"['легкий', 'склад', 'склад', 'мотор', 'склад', 'завод']",8.247352104948906,13.296862626426055
89,"['частина', 'німецький', 'мотор', 'привести', 'рух', 'невеличкий']",7.38742402370753,4.805635706144737
90,"['машина', 'мотор', 'правління', 'колгосп', 'майстерня', 'третій']",1.8279674209912717,12.44227620151025
91,"['осінь', 'сумний', 'навпаки', 'мотор', 'літак', 'іти']",4.451416375050393,-0.8841539689066845
92,"['несподівано', 'серед', 'поле', 'замовкти', 'мотор', 'доки', 'шофер', 'машина']",0.14547331965231478,1.669999619005406
93,"['належати', 'колгосп', 'ленін', 'мотор', 'потрібний', 'колгосп']",11.277225318648734,8.231875653632823
94,"['яр', 'поволі', 'вниз', 'дужий', 'мотор', 'швидкість', 'болото']",-7.889463414059448,-4.7107119511805156
95,"['вірно', 'служити', 'адже', 'мотор', 'якраз', 'гріх']",9.589717344676714,3.9852272465434044
96,"['петро', 'мотор', 'ага', 'згадати', 'вигукнути', 'радісно']",8.420220737644621,-3.1519605278671814
97,"['гудіти', 'район', 'машина', 'працювати', 'мотор', 'горіти', 'вогонь', 'захотіти']",1.7572921264199173,3.823913780859816
98,"['захотіти', 'машина', 'зупинятися', 'мотор', 'навколо', 'вогонь']",-2.9706804052581264,0.576336410598663
99,"['скільки', 'скільки', 'мотор', 'навіки', 'скільки', 'перевести']",-0.6118881789673547,10.730985330572658
100,"['лівий', 'правий', 'мотор', 'гудіти', 'летіти', 'додому']",-6.78365379664504,-2.7501016148762627
101,"['кілометр', 'година', 'давати', 'мотор', 'працювати', 'сусід', 'сісти']",3.774792966774653,5.552881358662322
102,"['збудувати', 'високий', 'поставити', 'мотор', 'закінчення', 'будівництво']",8.394400935475652,8.121616977028662
103,"['деталь', 'нема', 'мотор', 'замість', 'вал', 'шум']",-0.8842401229657716,5.7728839601810655
104,"['одержати', 'зі', 'склад', 'контора', 'мотор', 'машина', 'газ', 'заплатити']",3.5203003765363907,10.114416653700179
105,"['район', 'контора', 'відмовитися', 'видати', 'мотор', 'купити']",6.658173888211965,12.163099847728908
106,"['відійти', 'мотор', 'прочитати', 'мовчати', 'чого', 'мовчати']",9.206105080999246,-3.2928754016719
107,"['відро', 'мотор', 'крутити', 'відро', 'крізь', 'дірка']",-11.639012853848234,5.257815446025804
108,"['продати', 'колесо', 'хтось', 'мотор', 'цілий', 'машина', 'наприклад']",1.9636383974959029,5.41616428883837
109,"['соціалістичний', 'праця', 'артем', 'мотор', 'рівний', 'серед', 'рівний']",10.970761812930542,-2.1908313166196747
110,"['трохи', 'далі', 'прислухатися', 'гуркіт', 'мотор', 'сюди', 'майже']",-1.358782594290119,-1.1039535264502787
